sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
4,1467989662,Mon Apr 06 23:08:41 PDT 2009,NO_QUERY,redchinese19,"goddamn you Danny, i started your video then realize its 11 fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! ","goddamn you Danny, i started your video then realize its  fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! ",goddamn danny started video realize fucking minutes wanna go bed !!! lol love video diaries though !,goddamn danny start video realize fucking minute wanna go bed ! ! ! lol love video diary though !,goddamn danny video fucking minute wanna bed video diary,,start realize go lol love,goddamn danny video fucking minute wanna bed video diary start realize go lol love,19.0
4,1467989663,Mon Apr 06 23:08:44 PDT 2009,NO_QUERY,JDFirst,Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D,Good morning dudes! Another day full of sunshine  but classes will take until pm :-/ but I don't give a shit. BBQ this eve :-D,good morning dudes another day full sunshine classes take pm -/ ' give shit . bbq eve :-,good morning dude another day full sunshine class take pm -/ ' give shit . bbq eve : -,morning day sunshine class pm shit bbq eve,good full,dude take give,morning day sunshine class pm shit bbq eve good full dude take give,19.0
4,1467989730,Mon Apr 06 23:08:43 PDT 2009,NO_QUERY,YCSTB,lol at dion putting eyedrops in his eyes ,lol at dion putting eyedrops in his eyes ,lol dion putting eyedrops eyes,lol dion put eyedrop eye,lol dion eyedrop eye,,put,lol dion eyedrop eye put,5.0
4,1467989764,Mon Apr 06 23:08:43 PDT 2009,NO_QUERY,allpuffedup,@rosekimknits Thanks  Now I need to find a real excuse to not splurge on yarn.,@rosekimknits Thanks  Now I need to find a real excuse to not splurge on yarn.,rosekimknits thanks need find real excuse splurge yarn,rosekimknit thank need find real excuse splurge yarn,rosekimknit thank excuse splurge yarn,real,need find,rosekimknit thank excuse splurge yarn real need find,8.0
4,1467989782,Mon Apr 06 23:08:44 PDT 2009,NO_QUERY,JadeLT,Good morning everyone! ,Good morning everyone! ,good morning everyone,good morning everyone,morning,good,,morning good,3.0
4,1467990002,Mon Apr 06 23:08:47 PDT 2009,NO_QUERY,MTsiaklides,"@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. ","@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. ",xallthatjazzx night watched downloaded laptop tempted watch lawl .,xallthatjazzx night watch download laptop tempt watch lawl .,xallthatjazzx night laptop watch lawl,,watch download tempt,xallthatjazzx night laptop watch lawl watch download tempt,9.0
4,1467990134,Mon Apr 06 23:08:50 PDT 2009,NO_QUERY,TheEngTeacher,"@hiannie Tiger is great, love the voice ","@hiannie Tiger is great, love the voice ",hiannie tiger great love voice,hiannie tiger great love voice,hiannie tiger love voice,great,,hiannie tiger love voice great,5.0
4,1467990178,Mon Apr 06 23:08:51 PDT 2009,NO_QUERY,Tertia,@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! ,@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! ,dchetty feel way sleep ' point going wake hours anyway !,dchetty feel way sleep ' point go wake hour anyway !,dchetty way sleep point hour,,feel go wake,dchetty way sleep point hour feel go wake,11.0
4,1467990192,Mon Apr 06 23:08:51 PDT 2009,NO_QUERY,mcmurrak,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! ,@mari chiquitita nice pics from last years festival. How about we plan to meet there next year! ,mari chiquitita nice pics last years festival plan meet next year !,mari chiquitita nice pic last years festival plan meet next year !,mari chiquitita nice pic years festival plan year,last next,meet,mari chiquitita nice pic years festival plan year last next meet,12.0
4,1467990253,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,neenz,"@blueargon I lived the first handful of years of my life in Jacksonville, NC ","@blueargon I lived the first handful of years of my life in Jacksonville, NC ",blueargon lived first handful years life jacksonville nc,blueargon live first handful years life jacksonville nc,blueargon handful years life jacksonville nc,first,live,blueargon handful years life jacksonville nc first live,8.0
4,1467990275,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,seriouslyben,is home from work ,is home from work ,home work,home work,home work,,,home work,2.0
4,1467990285,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,pleasefindthis,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) ","@alix says, it's just like school except there's even more homework and everyone's a lot nicer (normally) ",alix says ' like school except ' even homework everyone ' lot nicer ( normally ),alix say ' like school except ' even homework everyone ' lot nicer ( normally ),alix school lot,,say homework,alix school lot say homework,16.0
4,1467990299,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,ATG,@Jnez How are the kitties/kiddies? ,@Jnez How are the kitties/kiddies? ,jnez kittieskiddies ?,jnez kittieskiddies ?,jnez kittieskiddies,,,jnez kittieskiddies,3.0
4,1467990301,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,rockstarchick,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations ,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations ,iluvnkotb wants u follow follows twitter nice organizations,iluvnkotb want u follow follow twitt nice organization,iluvnkotb follow organization,twitt nice,want follow,iluvnkotb follow organization twitt nice want follow,8.0
4,1467990350,Mon Apr 06 23:08:54 PDT 2009,NO_QUERY,sunilnagaraj,@lockbox EC year is nicer and you can stay up til 2am only if you prefer ,@lockbox EC year is nicer and you can stay up til am only if you prefer ,lockbox ec year nicer stay til prefer,lockbox ec year nicer stay til prefer,lockbox ec year prefer,,stay,lockbox ec year prefer stay,7.0
4,1467990366,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,strawbrykiwi,@tweeterdiva already did! ,@tweeterdiva already did! ,tweeterdiva already,tweeterdiva already,,,tweeterdiva,tweeterdiva,2.0
4,1467990416,Mon Apr 06 23:08:56 PDT 2009,NO_QUERY,papermelody,i drew a cute baby zebra i think he is my favorite so far ,i drew a cute baby zebra i think he is my favorite so far ,drew cute baby zebra think favorite far,draw cute baby zebra think favorite far,baby zebra,cute,draw think,baby zebra cute draw think,7.0
4,1467990444,Mon Apr 06 23:08:56 PDT 2009,NO_QUERY,jima6636,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips ,  ok this might be in top  funny family guy clips ,ok might top funny family guy clips,ok may top funny family guy clip,family guy clip,funny,may top,family guy clip funny may top,7.0
4,1468004142,Mon Apr 06 23:12:50 PDT 2009,NO_QUERY,imaaznpopstar,Hamu is on my tour tm!!!! I'm excited ,Hamu is on my tour tm!!!! I'm excited ,hamu tour tm !! ' excited,hamu tour tm ! ! ' excited,hamu tour tm,excited,,hamu tour tm excited,7.0
4,1468004185,Mon Apr 06 23:12:51 PDT 2009,NO_QUERY,_iStone_,"http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! "," Not what I need for my current project, but THIS is ONE FUN & FUNKY FONT! ",need current project one fun funky font !,need current project one fun funky font !,project fun font,current funky,need,project fun font current funky need,8.0
4,1468004233,Mon Apr 06 23:12:52 PDT 2009,NO_QUERY,LeaoT,making dinner with my son ,making dinner with my son ,making dinner son,make dinner son,dinner son,,make,dinner son make,3.0
4,1468004308,Mon Apr 06 23:12:53 PDT 2009,NO_QUERY,couurtneyy,@rachhiiee_ jenny knows i love er. ,@rachhiiee  jenny knows i love er. ,rachhiiee jenny knows love er,rachhiiee jenny know love er,rachhiiee jenny love,,know,rachhiiee jenny love know,5.0
4,1468004364,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,afrozeke,@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  ,@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  ,mccainblogette head nearest walgreens need ear plugs beer stat .,mccainblogette head near walgreen nee ear plug beer stat .,mccainblogette walgreen ear plug beer stat,near,head nee,mccainblogette walgreen ear plug beer stat near head nee,10.0
4,1468004455,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,aleskywalker,@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!,@TissieTC I agree with you!.. @nick carter doesnt love us as much as @brian littrell does  ? cuz he comes and visit us at fanclub chat!,tissietc agree .. @ nick carter doesnt love us much @ brian littrell ? cuz comes visit us fanclub chat !,tissietc agree .. @ nick carter do not love -PRON- much @ brian littrell ? cuz come visit -PRON- fanclub chat !,tissietc nick carter brian littrell fanclub chat,much,agree love come visit,tissietc nick carter brian littrell fanclub chat much agree love come visit,22.0
4,1468004472,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,NegativeNatalie,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! ,@ty fed u asked earlier about waking up....guess what...waking up at  am is bullshittery too! Past bedtime night guys! ,ty fed u asked earlier waking ... guess ... waking bullshittery ! past bedtime night guys !,ty fed u ask earlier wake ... guess ... wake bullshittery ! past bedtime night guy !,fed u bedtime night guy,bullshittery past,ask wake guess wake,fed u bedtime night guy bullshittery past ask wake guess wake,17.0
4,1468004484,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,l_eau,"@Jon_Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! ","@Jon Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! ","jon favreau quot ; never worked sequel & quot ; maybe ' need sequel live first ? either way , ' wait !","jon favreau quot ; never work sequel & quot ; maybe ' need sequel live first ? either way , ' wait !",jon favreau sequel quot sequel way,,quot work need wait,jon favreau sequel quot sequel way quot work need wait,23.0
4,1468004505,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,aquaticgal02,"@socalgurl83 LOL nice, thanks for translating ","@socalgurl LOL nice, thanks for translating ",socalgurl lol nice thanks translating,socalgurl lol nice thank translate,socalgurl thank,nice,lol translate,socalgurl thank nice lol translate,5.0
4,1468004521,Mon Apr 06 23:12:57 PDT 2009,NO_QUERY,yvonovy,@chanc Can't wait to see you in 4 sleeps and 3 days! ,@chanc Can't wait to see you in  sleeps and  days! ,chanc cant wait see sleeps days !,chanc can not wait see sleep day !,chanc sleep day,,can wait see,chanc sleep day can wait see,8.0
4,1468004549,Mon Apr 06 23:12:57 PDT 2009,NO_QUERY,anna_lenask,Good morning everyone ,Good morning everyone ,good morning everyone,good morning everyone,morning,good,,morning good,3.0
4,1468004626,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,SecureSun,@tipsen5537 i should've clarified...why can't everything just work *for me* ,@tipsen i should've clarified...why can't everything just work *for me* ,tipsen shouldve clarified ... ' everything work * *,tipsen should have clarified ... ' everything work * *,tipsen work,clarified,should have,tipsen work clarified should have,10.0
4,1468004631,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,nekkidfairy,@JACATRENICH there ya go silly boy. nice job ,@JACATRENICH there ya go silly boy. nice job ,jacatrenich ya go silly boy nice job,jacatrenich ya go silly boy nice job,jacatrenich boy job,silly nice,go,jacatrenich boy job silly nice go,7.0
4,1468004632,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,br0nnie,@JoeandJesse awesome!!! see you there!! ,@JoeandJesse awesome!!! see you there!! ,joeandjesse awesome !! see !!,joeandjesse awesome ! ! see ! !,joeandjesse awesome,,see,joeandjesse awesome see,7.0
4,1468004732,Mon Apr 06 23:13:00 PDT 2009,NO_QUERY,lotay,@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude,@lspearmanii @milagro @dmf @paulmason @mauibeech @gunka @maczter @ThankTank  #Gratitude,lspearmanii milagro @ dmf @ paulmason @ mauibeech @ gunka @ maczter @ thanktank # gratitude,lspearmanii milagro @ dmf @ paulmason @ mauibeech @ gunka @ maczter @ thanktank # gratitude,lspearmanii milagro @ dmf @ paulmason @ mauibeech @ gunka @ maczter thanktank # gratitude,,,lspearmanii milagro @ dmf @ paulmason @ mauibeech @ gunka @ maczter thanktank # gratitude,16.0
4,1468004855,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,brtlightsphere,"@Dr_Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. ","@Dr Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. ","dr alli jack ever die ! ' defied death times count ... dude ' got lives cat , lol .","dr alli jack ever die ! ' defy death time count ... dude ' get life cat , lol .",dr alli jack death time dude life cat,,die defy count get,dr alli jack death time dude life cat die defy count get,20.0
4,1468004931,Mon Apr 06 23:13:04 PDT 2009,NO_QUERY,sabrinaross,@jonnylawchicago...I appreciate the recs ,@jonnylawchicago...I appreciate the recs ,jonnylawchicago .. appreciate recs,jonnylawchicago .. appreciate recs,jonnylawchicago recs,,appreciate,jonnylawchicago recs appreciate,4.0
4,1468004935,Mon Apr 06 23:13:04 PDT 2009,NO_QUERY,filos,@davekim volunteer for the hunch beta invite... ,@davekim volunteer for the hunch beta invite... ,davekim volunteer hunch beta invite ..,davekim volunteer hunch beta invite ..,davekim volunteer hunch beta invite,,,davekim volunteer hunch beta invite,6.0
4,1468005014,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,lolasims,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint ,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint ,phillyan man ur picture small phone .. ' tell fropm ... give hint,phillyan man ur picture small phone .. ' tell fropm ... give hint,phillyan man picture phone fropm hint,small,tell give,phillyan man picture phone fropm hint small tell give,13.0
4,1468005019,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,Johnfaefife,Training course today so just hope to stay awake through it ,Training course today so just hope to stay awake through it ,training course today hope stay awake,training course today hope stay awake,training course today,awake,hope stay,training course today awake hope stay,6.0
4,1468005051,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,gabydi,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? ,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? ,isabellamcullen rodneys yaletown may ask ?,isabellamcullen rodney yaletown may ask ?,rodney yaletown,isabellamcullen,may ask,rodney yaletown isabellamcullen may ask,6.0
4,1468005084,Mon Apr 06 23:13:06 PDT 2009,NO_QUERY,austinhill,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? ","@MissGoogle Dubai to Montreal, not a big relocation shock is it ? ",missgoogle dubai montreal big relocation shock ?,missgoogle dubai montreal big relocation shock ?,missgoogle dubai montreal relocation shock,big,,missgoogle dubai montreal relocation shock big,7.0
